area,construction_time,floor,intro,price,title,zoning
123m²,2020年建造,低层(共32层),"
                    海马青风公园  
                    管城-管城周边-经开十七大街,近经南十二路",195,滨河国际新城 海马青风公园二期 地铁口 纯改善楼盘,3室2厅
105m²,2016年建造,低层(共30层),"
                    正商华钻湾景2号院  
                    管城-安徐庄-紫辰路57号",155,南三环学 区房 3室2厅 正商华钻 105平契税满二 朝南,3室2厅
89m²,,低层(共34层),"
                    盛润锦绣城  
                    中原-碧沙岗-棉纺西路18号",175,锦绣城 棉纺路工人路 伊河路 看房随时 纯南三房,3室2厅
88m²,2017年建造,低层(共31层),"
                    锦艺四季城  
                    惠济-北大学城-天河路,近英才街",132.8,锦艺四季城一期香榭苑 3室2厅1卫 88.0平米,3室2厅
95m²,2020年建造,低层(共34层),"
                    保利罗兰香谷  
                    中牟-中牟城区-凤栖路,近航海东路",98,保利罗兰香谷纯南户毛坯房诚心出售,3室2厅
128m²,2015年建造,低层(共26层),"
                    雅居乐天域  
                    新郑-新郑龙湖-郑新快速路,近祥和路",115,明年交房！公立中小学！雅居乐天域！高端楼盘！随时网签！,4室2厅
140m²,2019年建造,低层(共26层),"
                    雅居乐天域  
                    新郑-新郑龙湖-郑新快速路,近祥和路",120,优南龙湖雅居乐天域强势加推，大户型改善房，周边配套齐全完善,4室2厅
98m²,2015年建造,低层(共26层),"
                    法兰原著  
                    新郑-新郑龙湖-祥安路,近郑新路",85,法兰原著 南北通透精装三室并送车位 低于市场价 买到就是赚到,3室2厅
141m²,2015年建造,低层(共26层),"
                    富田兴和湾  
                    新郑-新郑龙湖-紫荆山南路,近郑州绕城高速",125,新出兴河湾 捡漏大四房 带衣帽间 均价8800 南北通透 急,4室2厅
108m²,2016年建造,低层(共34层),"
                    万科大都会天悦苑  
                    二七-二七周边-金源路",122,独。家房源  业主急售 契税满二 税少 钥匙在手随时可看,3室2厅
110m²,2020年建造,低层(共30层),"
                    碧桂园天麓  
                    金水-国基路-国基路,近花园路",160,金水区地铁口准现房 内部转让低于市场价 有意者联系 宜居宜投,3室2厅
138m²,2000年建造,低层(共29层),"
                    正商书香华府  
                    郑东新区-龙子湖-行健街6号",258,正商.书香华府 3室2厅2卫 138.0平米,3室2厅
118m²,2018年建造,低层(共34层),"
                    金科城  
                    高新区-科学大道-月桂路21号",173,金科城，上郑州中学，精装修，拎包入住，诚心出售，便宜,3室2厅
89m²,2016年建造,低层(共30层),"
                    永威城  
                    管城-管城周边-中州大道",133,中州大道 之永威城.高品质 加推六期小三房 临河观景 环境好,3室2厅
132m²,2013年建造,低层(共32层),"
                    海马公园(A区)  
                    郑东新区-新东站片-普惠路",330,海马公园 三房，满五税少通透精装您还迷啥类赶紧买吧！,3室2厅
112m²,2017年建造,低层(共30层),"
                    水榭华城  
                    新郑-新郑龙湖-双湖大道东段77号",82,水榭华城 低单价 毛坯大三房 户型方正 产权在手 随时过户,3室2厅
110m²,2019年建造,低层(共33层),"
                    融侨城  
                    新郑-新郑龙湖-阳光大道40号",93,融侨美域 性比价高  买房必看  速捡漏！！,3室2厅
89m²,2018年建造,低层(共30层),"
                    万科美景魅力之城  
                    航空港-航空港区-凌霜街36号",88,3室2厅 88万 满二唯一住房 南北通透 采光好 周边商圈成,3室2厅
98m²,2020年建造,低层(共33层),"
                    正商兰庭华府  
                    新郑-新郑城区-新郑快速通道,近智慧路",86,准现房 南龙湖唯一双气 正商开发 可分期 龙湖核心 手慢无！,3室2厅
117m²,2015年建造,低层(共33层),"
                    富田兴龙湾  
                    新郑-新郑龙湖-郑新路,近泰山路",95,兴龙湾 大三房首付23万  满五年唯一住房 95万,3室2厅
130m²,2015年建造,低层(共33层),"
                    基正唐宁1號  
                    新郑-新郑龙湖-新郑快速通道",105,唐宁一号大三房，镇直一中旁，升达旁，，精装修，便宜出售,3室2厅
140m²,2015年建造,低层(共33层),"
                    国瑞城爵仕苑  
                    新郑-新郑龙湖-滨湖路,近祥云路",98,均价7千多  国瑞城爵士苑 98万140平 幼儿园小学齐全,3室2厅
138m²,2013年建造,低层(共30层),"
                    国瑞城爵仕苑  
                    新郑-新郑龙湖-滨湖路,近祥云路",115,龙湖镇国瑞城    精装三房   单价八千加   包税包税价,3室2厅
129m²,2015年建造,低层(共32层),"
                    悦府海棠  
                    新郑-新郑龙湖-文昌路58号",100,地铁口现房！悦府海棠 130平 单价8000一平！配套好！,3室2厅
110m²,2015年建造,低层(共34层),"
                    富田兴龙湾  
                    新郑-新郑龙湖-郑新路,近泰山路",88,富田兴龙湾 毛坯大三房 采光好  超高性价比 交通便利,3室2厅
89m²,2016年建造,低层(共32层),"
                    名门郡景  
                    航空港-航空港区-郑港一路,近郑港四街",65,急售 名门郡景 地铁口 电梯房 朝南  有本满二 价格可议,3室2厅
121m²,2017年建造,低层(共33层),"
                    正商智慧城智园  
                    新郑-新郑龙湖-正商大道,近郑绕高速",106,正商智慧城 紫金山南路 121平， 双气小区 外国语中小学！,3室2厅
89m²,2014年建造,低层(共33层),"
                    融侨城  
                    新郑-新郑龙湖-阳光大道40号",74,融侨城精装小三房，单价8300，送家具家电，近地铁，配套齐全,3室2厅
118m²,2015年建造,低层(共33层),"
                    正商智慧城智园  
                    新郑-新郑龙湖-正商大道,近郑绕高速",95,品质小区 近市区 交通便利  正商智慧城,3室2厅
89m²,2021年建造,低层(共33层),"
                    瀚海航城  
                    航空港-航空港区-荆州路,近思存路",70,高铁南站  好房子 价格美丽 千亩大盘瀚海晴宇同级,3室2厅
124m²,2013年建造,低层(共33层),"
                    国瑞城爵仕苑  
                    新郑-新郑龙湖-滨湖路,近祥云路",95,国瑞城爵仕苑 124平三房，单价7600.低于市场价，包税.,3室2厅
114m²,2015年建造,低层(共30层),"
                    康桥原溪里1号院  
                    新郑-新郑龙湖-祥安路",104,康桥品质小区 环境优美 精装修三室两厅两卫业主急哭 随时看房,3室2厅
113m²,2018年建造,低层(共33层),"
                    正商智慧城博园  
                    新郑-新郑龙湖-正商大道,近郑绕高速",107,智慧城自带公立小学 正商千亩大盘 自带湿地公园 紧邻南四环,3室2厅
118m²,2017年建造,低层(共30层),"
                    正商智慧城智园  
                    新郑-新郑龙湖-正商大道,近郑绕高速",105,紫荆山南正商智慧城(一期) 3室2厅2卫 南北通透 满二,3室2厅
114m²,2015年建造,低层(共33层),"
                    富田兴龙湾  
                    新郑-新郑龙湖-郑新路,近泰山路",95,富田兴龙湾！价位真实！配套成熟！诚心出售！看房方便！,3室2厅
124m²,2015年建造,低层(共30层),"
                    法兰原著  
                    新郑-新郑龙湖-祥安路,近郑新路",108,法兰原著 罕见户型 真正的景观房 紧邻别墅区 送大露台,3室2厅
107m²,2018年建造,低层(共30层),"
                    正商智慧城博园  
                    新郑-新郑龙湖-正商大道,近郑绕高速",100,正商智慧城(二期) 满二唯一住房108平100万 包税可少,3室2厅
95m²,2020年建造,低层(共32层),"
                    永丰乐城  
                    新郑-新郑龙湖-祥云路,近鸿鹄路",85,轩辕区 现房现房 团购团购  首付分次 2号地铁口大学环绕,3室2厅
89m²,2015年建造,低层(共30层),"
                    浩创梧桐郡  
                    新郑-新郑龙湖-祥和路,近郑新快速通道",92,浩创梧桐郡 业主包税 精装南北通透小三室 上外国语小学 急卖,3室2厅
89m²,2017年建造,低层(共30层),"
                    永丰乐城  
                    新郑-新郑龙湖-祥云路,近鸿鹄路",78,南龙湖地铁口 永丰乐城 89平3室2厅78万 随时看房 包税,3室2厅
114m²,2015年建造,低层(共33层),"
                    富田兴龙湾  
                    新郑-新郑龙湖-郑新路,近泰山路",96,富田兴龙湾，配套成熟，入住率高，业主急售。,3室1厅
130m²,2014年建造,低层(共30层),"
                    基正唐宁1號  
                    新郑-新郑龙湖-新郑快速通道",105,唐宁1号 少有户型边户 精装大三房105包税 低于市场价8万,3室2厅
115m²,2019年建造,低层(共32层),"
                    物华臻悦  
                    荥阳-荥阳城区-飞龙路,近康泰路",78,物华臻悦，2中附近，正上豪布斯卡，3室2厅1卫,3室2厅
88m²,2017年建造,低层(共31层),"
                    锦艺四季城  
                    惠济-北大学城-天河路,近英才街",132.8,锦艺四季城一期香榭苑 3室2厅1卫 88.0平米,3室2厅
129m²,2015年建造,低层(共27层),"
                    悦府海棠  
                    新郑-新郑龙湖-文昌路58号",95,双地铁 悦府海棠 130平大三室 95万 单价7000 急售,3室2厅
